"red" "green" "blue" "tot_color" "size"
"32" 1280785.68235294 1347991.4509804 1178537.31764706 3807314.4509804 2103
"33" 1281791.88627451 1347185.8 1177838.34901961 3806816.03529412 0
"34" 1281933.14901961 1346890.38431373 1177722.32941176 3806545.8627451 0
"35" 1280401.44705883 1346266.12941177 1176029.56862745 3802697.14509804 0
"36" 1282008.36470589 1345255.98431373 1177040.11372549 3804304.4627451 0
"37" 1281307.01960785 1344698.0627451 1175985.77647059 3801990.85882354 0
"38" 1281620.61960785 1344688.70980393 1176356.82352941 3802666.15294118 0
"39" 1280126.04705883 1343062.71372549 1174422.38823529 3797611.14901961 0
"40" 1280414.15294118 1342694.21960785 1174843.37254902 3797951.74509805 0
"41" 1279547.14901961 1342179.7254902 1174047.15294118 3795774.02745099 31102
"42" 1279576.24313726 1341694.4 1174344.72156863 3795615.36470589 31765
"43" 1278322.87058824 1340993.20392157 1172836.12156863 3792152.19607844 37835
"44" 1279232.31372549 1341318.22745098 1173630.23529412 3794180.7764706 36387
"45" 1278154.8627451 1340717.11372549 1172584.34509804 3791456.32156863 40404
"46" 1277651.06666667 1340197.37647059 1172039.99215686 3789888.43529412 0
"47" 1276155.92941177 1339807.03137255 1170614.55294118 3786577.5137255 0
"48" 1277481.14117647 1340325.74117647 1173290.77647059 3791097.65882354 0
"49" 1275984.33333334 1340394.70980392 1173648.00784314 3790027.0509804 0
"50" 1276430.48235294 1341064.7254902 1174579 3792074.20784314 0
"51" 1275933.92156863 1342129.55686275 1175117.34117647 3793180.81960785 0
"52" 1277373.32941177 1344208.47450981 1177200.98039216 3798782.78431373 0
"53" 1277456.09803922 1346497.50588236 1177719.44705882 3801673.0509804 0
"54" 1278749.3882353 1348832.62745098 1180118.69803922 3807700.7137255 0
"55" 1278247.49019608 1350438.72156863 1179946.90196078 3808633.1137255 0
"56" 1279429.09803922 1352691.59607844 1181759.52156863 3813880.21568628 0
"57" 1278903.85098039 1353531.96470589 1181778.0745098 3814213.89019608 0
"58" 1278727.67450981 1353882.85882353 1182163.49019608 3814774.02352942 0
"59" 1277653.34117647 1354333.78039216 1180887.56078431 3812874.68235295 0
"60" 1279353.92941177 1355275.13725491 1182743.17647059 3817372.24313726 0
"61" 1278564.41176471 1355272.73725491 1182004.36862745 3815841.51764706 0
"62" 1278396.55686275 1355169.89019608 1181965.30980392 3815531.75686275 0
"63" 1277941.6627451 1354785.44705883 1181858.41960784 3814585.52941177 0
"64" 1278810.49803922 1354859.3882353 1183359.19215686 3817029.07843138 0
"65" 1277299.13333334 1354057.35686275 1183557.79607843 3814914.28627452 0
"66" 1277735.67058824 1353482.96862746 1185026.30588235 3816244.94509804 5494
"67" 1276547.49019608 1352631.44705883 1183368.2 3812547.13725491 0
"68" 1277345.42352941 1352236.4 1184159.97647059 3813741.80000001 43437
"69" 1276287.67450981 1351259.25882353 1183000.56862745 3810547.50196079 38435
"70" 1276969.94509804 1350777.60784314 1183781.82745098 3811529.38039216 37054
"71" 1275491.50196079 1349876.65490197 1181998.02745098 3807366.18431373 40559
"72" 1276569.85098039 1349506.52156863 1182918.9254902 3808995.29803922 35740
"73" 1275644.03137255 1348509.62352942 1181838.45098039 3805992.10588236 39912
"74" 1275676.78039216 1348294.42352942 1181309.43137255 3805280.63529412 37113
"75" 1274898.69803922 1347301.52156863 1180188.14509804 3802388.36470589 40574
"76" 1275698.46666667 1347279.57254902 1180823.03137255 3803801.07058824 39125
"77" 1274471.70196079 1346065.71372549 1179233.41960784 3799770.83529412 37727
"78" 1275063.10588236 1345777.4509804 1180203.03921569 3801043.59607844 40138
"79" 1273938.65490196 1344767.61960785 1178987.75294118 3797694.02745099 37447
"80" 1274246.77254902 1344575.83137255 1179280.96862745 3798103.57254903 37140
"81" 1272334.54509804 1343417.19607844 1180234.61960784 3795986.36078432 34383
"82" 1272055.01960785 1343131.04705883 1180308.54509804 3795494.61176471 37835
"83" 1270882.76470588 1342458.72156863 1178907.83921568 3792249.3254902 35779
"84" 1271326.1372549 1342220.09019608 1179949.47058823 3793495.69803922 36360
"85" 1270719.25098039 1341667.62352942 1179484.15686274 3791871.03137255 34415
"86" 1270770.5882353 1341578.81960785 1179323.00784314 3791672.41568628 37122
"87" 1270214.36470588 1341064.3882353 1179027.38039216 3790306.13333334 34992
"88" 1270943.25490196 1340729.12156863 1179671.4745098 3791343.8509804 35741
"89" 1269631.82745098 1339929.7882353 1177965.18431372 3787526.80000001 32492
"90" 1269659.3372549 1338933.5254902 1178299.37647059 3786892.23921569 33075
"91" 1268976.09411765 1337529.5882353 1177325.11764706 3783830.80000001 0
"92" 1269744.20784314 1336905.09803922 1177865.32156863 3784514.62745099 0
"93" 1269480.3882353 1336252.13725491 1177124.94901961 3782857.47450981 35616
"94" 1271900.85098039 1337682.31764706 1179394.30196078 3788977.47058824 0
"95" 1270872.7254902 1337242.34901961 1177827.22352941 3785942.29803922 0
"96" 1272856.27450981 1338049.07058824 1179663.4745098 3790568.81960785 36380
"97" 1274380.80392157 1339099.31764706 1179921.83137255 3793401.95294118 35642
"98" 1274900.57254902 1340285.04313726 1180461.34509804 3795646.96078432 39724
"99" 1275109.29411765 1341304.48627451 1180434.89803921 3796848.67843138 33040
"100" 1276892.05098039 1343403.64313726 1182730.14509804 3803025.83921569 32433
"101" 1276658.12156863 1344767.31372549 1182144.22745098 3803569.6627451 0
"102" 1278656.16862745 1346084.71372549 1184222.1372549 3808963.01960785 40535
"103" 1277806.60784314 1346052.24313726 1183056.83137255 3806915.68235295 35644
"104" 1278169.14117647 1346097.9882353 1183163.8627451 3807430.99215687 39170
"105" 1276797.78431373 1344828.92941177 1181246.97254902 3802873.68627451 37709
"106" 1277758.1882353 1344381.10588236 1182279.25490196 3804418.54901961 33698
"107" 1276727.25490196 1343430.84313726 1180726.30588235 3800884.40392157 35059
"108" 1277880.19215687 1343234.80784314 1181824.19215686 3802939.19215687 31792
"109" 1276991.70588236 1342692.15686275 1180771.04705882 3800454.90980393 37051
"110" 1277621.58039216 1342785.7882353 1181068.99215686 3801476.36078432 31224
"111" 1277229.98039216 1342295.65882353 1179965.52156863 3799491.16078432 36379
"112" 1277797.82745098 1342314.47450981 1179723.69803921 3799836 40412
"113" 1277169.24705883 1341920.74117647 1175986.68235294 3795076.67058824 37768
"114" 1278417.07843137 1342057.72941177 1176266.51764706 3796741.3254902 34999
"115" 1277217.24313726 1341459.97254902 1174878.07058823 3793555.28627451 33705
"116" 1277985.64705883 1341568.87450981 1175267.71372549 3794822.23529412 33733
"117" 1277450.19607843 1340974.39607844 1174820.42745098 3793245.01960785 35675
"118" 1277384.79215687 1340599.36862745 1174516.38431372 3792500.54509804 39138
"119" 1274942.16470589 1339585.76078432 1171704.88627451 3786232.81176471 32517
"120" 1275700.51764706 1339165.43137255 1172361.39607843 3787227.34509805 36343
"121" 1274843.20784314 1338310.03921569 1171730.98823529 3784884.23529412 0
"122" 1275014.62745098 1338114.43137255 1171367.77647059 3784496.83529412 0
"123" 1274562.5882353 1337806.75686275 1170720.82352941 3783090.16862746 0
"124" 1276217.59215687 1339188.04705883 1172600.6117647 3788006.2509804 0
"125" 1276142.08235294 1340281.43137255 1172365.32156863 3788788.83529412 0
"126" 1277289.94117647 1341887.32941177 1173880.9372549 3793058.20784314 0
"127" 1276424.77254902 1343261.68235295 1173297.76078431 3792984.21568628 0
"128" 1277972.54117647 1346012.30588236 1174793.41960784 3798778.26666667 0
"129" 1279214.36470589 1347724.8509804 1175237.23137255 3802176.44705883 0
"130" 1279936.27058824 1349570.37254902 1176512.61568627 3806019.25882354 0
"131" 1278441.5882353 1350352.56470589 1174800.98823529 3803595.14117648 0
"132" 1280720.65882353 1351228.36862746 1177183.09803921 3809132.1254902 33791
"133" 1279686.38431373 1350877.53333334 1176058.14509804 3806622.0627451 35004
"134" 1280747.36862745 1350914.8509804 1177063.63921569 3808725.85882354 35757
"135" 1279806.78431373 1350171.10588236 1176377.76862745 3806355.65882353 50574
"136" 1280069.93333334 1350107.65490197 1176808.03529412 3806985.62352942 37134
"137" 1278399.57254902 1349906.72941177 1174699.15686274 3803005.45882354 37034
"138" 1280182.41176471 1350894.4509804 1177351.85882353 3808428.72156863 39721
"139" 1279740.59607843 1351195.65490197 1177389.04705882 3808325.29803922 40574
"140" 1279704.05098039 1351752.53333334 1177427.59215686 3808884.17647059 37114
"141" 1278765.43921569 1351447.71764706 1176760.83921568 3806973.99607844 36379
"142" 1279015.80784314 1351893.1882353 1176739.65882353 3807648.65490197 36283
"143" 1279449.16862745 1352090.55294118 1177052.30980392 3808592.03137256 37768
"144" 1279210.2627451 1351733.39215687 1176768.87843137 3807712.53333334 38435
"145" 1279623.58039216 1352225.17254902 1179565.17254902 3811413.9254902 34999
"146" 1279262.38039216 1352316.24705883 1178970.10588235 3810548.73333334 37173
"147" 1279448.16862745 1352441.84705883 1180057.65098039 3811947.66666667 36379
"148" 1278419.60392157 1352202.47843138 1178919.18431372 3809541.26666667 35052
"149" 1278381.18431373 1352574.94901961 1178929.65098039 3809885.78431373 36283
"150" 1278900.91372549 1352566.29803922 1179706.2117647 3811173.42352942 35113
"151" 1278820.80784314 1352480.23137255 1179837.09411765 3811138.13333334 37117
"152" 1277722.09803922 1352106.10196079 1178382.97254902 3808211.17254902 36374
"153" 1278475.73333334 1352417.58431373 1179548.58823529 3810441.90588236 35169
"154" 1279133.17647059 1352759.45882353 1180258.25882353 3812150.89411765 37727
"155" 1279105.04705883 1353096.99607844 1180174.23921568 3812376.28235295 34974
"156" 1278755.31372549 1352973.23529412 1179765.87058823 3811494.41960785 35112
"157" 1280852.29803922 1354906.01960785 1182266.2627451 3818024.58039216 35058
"158" 1281116.36078432 1355356.98431373 1182408.96470588 3818882.30980393 37773
"159" 1281607.35686275 1355913.02745099 1183176.66666666 3820697.0509804 36360
"160" 1280889.11372549 1355581.32156863 1182313.29019608 3818783.7254902 37664
"161" 1280932.65098039 1356200.03529412 1181936.76862745 3819069.45490197 37804
"162" 1282007.72156863 1356352.31764706 1183431.37254902 3821791.41176471 37820
"163" 1282599.74509804 1356741.50980393 1184028.98823529 3823370.24313726 33698
"164" 1281726.29019608 1356773.78431373 1182646.82745098 3821146.90196079 37006
"165" 1282497.40784314 1357392.50588236 1183406.47843137 3823296.39215687 36521
"166" 1285077.81176471 1359618.30588236 1186245.25882353 3830941.37647059 36379
"167" 1285096.57254902 1359906.03529412 1186211.20392157 3831213.81176471 35091
"168" 1284934.18039216 1359599.32941177 1186126.99607843 3830660.50588236 35669
"169" 1285444.47058824 1359980.82352942 1186787.78823529 3832213.08235294 37724
"170" 1285349.92156863 1360159.8 1186857.90588235 3832367.62745098 39099
"171" 1285980.07843137 1360255.29411765 1187263.87843137 3833499.2509804 38416
"172" 1284964.90196079 1360021.29019608 1186138.38039215 3831124.57254902 39060
"173" 1285144.64313726 1360514.82352942 1186323.82745098 3831983.29411765 38431
"174" 1286265.32941177 1361020.34509804 1188016.14509804 3835301.81960785 39752
"175" 1288293.88235294 1362734.7254902 1190274.74117647 3841303.34901961 33765
"176" 1287208.54509804 1362745.18039216 1189138.63921568 3839092.36470589 39092
"177" 1287581.15294118 1363457.8509804 1192282.19607843 3843321.2 35007
"178" 1287663.57254902 1363666.40392157 1192947.33333333 3844277.30980392 37105
"179" 1287608.81176471 1363974.16078432 1193094.74901961 3844677.72156863 36343
"180" 1286617.27450981 1363765.39215687 1192642.05098039 3843024.71764706 36343
"181" 1287073.05098039 1364013.16470589 1193350.16078431 3844436.37647059 36360
"182" 1287308.51372549 1364342.18039216 1193733.01960784 3845383.71372549 37724
"183" 1288174.27450981 1364957.30588236 1194939.13333333 3848070.71372549 36380
"184" 1288727.09019608 1366080.13333334 1195600.62352941 3850407.84705883 38800
"185" 1288808.81568628 1366606.64313726 1195643.34117647 3851058.8 35051
"186" 1289912.6 1367036.54117647 1197027.14509804 3853976.28627451 36323
"187" 1290182.41960784 1367083.28235295 1197322.72549019 3854588.42745098 36344
"188" 1288758.16470588 1366979.49803922 1195693.03921568 3851430.70196079 36292
"189" 1289526.78431373 1367277.71764706 1196722.47843137 3853526.98039216 35750
"190" 1289887.68627451 1367420.15686275 1197740.81568627 3855048.65882353 37674
"191" 1290075.71372549 1368027.83529412 1197898.99215686 3856002.54117647 36374
"192" 1289392.62745098 1367756.28627451 1197666.12156862 3854815.03529412 35058
"193" 1290795.09411765 1369557.36470589 1201783.02745098 3862135.48627451 35051
"194" 1290804.05882353 1369889.15686275 1202115.86274509 3862809.07843137 37773
"195" 1291031.15686275 1370330.24313726 1202931.59607843 3864292.99607843 38396
"196" 1289725.88627451 1370142.5254902 1201829.10196078 3861697.51372549 37110
"197" 1289907.99215686 1370407.73725491 1201810.03137255 3862125.76078432 36323
"198" 1290890.62352941 1370544.7882353 1203191.20784313 3864626.61960784 32362
"199" 1291198.34117647 1370566.62745098 1203550.08235294 3865315.05098039 35169
"200" 1290174.32941177 1370266.08235294 1202455.06666666 3862895.47843137 36273
"201" 1290890.57647059 1370595.41960785 1203334.60784313 3864820.60392157 36397
"202" 1291380.85098039 1370607.29803922 1203867.40784313 3865855.55686275 39049
"203" 1291508.7882353 1370862.81568628 1204026.27843137 3866397.88235294 36380
"204" 1290873.93333333 1370540.07843138 1203302.03921568 3864716.05098039 36343
"205" 1291385.16862745 1370950.89803922 1204092.52941176 3866428.59607843 37581
"206" 1291442.38431373 1370897.89803922 1204234.09019607 3866574.37254902 39117
"207" 1291751.85490196 1371160.69411765 1205233.85490196 3868146.40392157 39751
"208" 1290938.06666667 1370952.13333334 1204231.09411764 3866121.29411765 37727
"209" 1290292.50980392 1371301.69019608 1205759.77254902 3867353.97254902 39118
"210" 1290861.34117647 1371340.89411765 1207453.03137254 3869655.26666667 37755
"211" 1290975.61176471 1371445.26666667 1207871.23529411 3870292.11372549 35740
"212" 1290086.28627451 1371090.82352942 1206641.25882353 3867818.36862745 35642
"213" 1290788.39607843 1371449.83921569 1207799.76078431 3870037.99607843 37768
"214" 1291374.22745098 1371574.49019608 1208579.99215686 3871528.70980392 39060
"215" 1291712.23137255 1371971.36862745 1208533.23921568 3872216.83921569 34992
"216" 1291550.69019608 1371717.01568628 1208399.23921568 3871666.94509804 36372
"217" 1292096.01176471 1371936.67843138 1208691.01568627 3872723.70588235 31886
"218" 1292269.3882353 1371943.38431373 1208877.96862745 3873090.74117647 31156
"219" 1292932.11764706 1372131.56078432 1209326.41568627 3874390.09411765 34293
"220" 1292208.7254902 1371693.03921569 1208516.70980392 3872418.47450981 34419
"221" 1292132.12156863 1371947.8509804 1208160.36862745 3872240.34117647 34977
"222" 1293288.75294118 1372472.69803922 1210226.2117647 3875987.6627451 0
"223" 1293489.7254902 1372910.28627451 1211115.10588235 3877515.11764706 31761
"224" 1291677.30980392 1372660.10588236 1209454.13333333 3873791.54901961 35051
"225" 1291266.62745098 1372917.13333334 1213530.58039215 3877714.34117647 34419
"226" 1291785.30980392 1373407.60392157 1215119 3880311.91372549 39092
"227" 1292002.67843137 1373964.31372549 1215619.32156862 3881586.31372549 36358
"228" 1291363.41176471 1373701.54901961 1215189.85882353 3880254.81960784 33827
"229" 1291697.4627451 1373974.47450981 1215631.8117647 3881303.74901961 33658
"230" 1292006.15294118 1373835.80784314 1216075.84705882 3881917.80784314 39109
"231" 1292152.02352941 1373708.34509804 1216336.90588235 3882197.27450981 38393
"232" 1291072.32156863 1372826.76078432 1215008.74509804 3878907.82745098 39724
"233" 1290668.58039216 1372462.81960785 1214242.08627451 3877373.48627451 39814
"234" 1291308.8 1371903.67058824 1214949.6 3878162.07058824 39092
"235" 1291363.06666667 1371505.85882353 1215042.76862745 3877911.69411765 33656
"236" 1289993.27450981 1370822.25882353 1212954.98823529 3873770.52156863 39131
"237" 1290246.84313726 1370533.70980392 1213647.10980392 3874427.6627451 36397
"238" 1287843.41960785 1368318.74117647 1211850.45098039 3868012.61176471 38445
"239" 1287505.15294118 1368548.13333334 1211616.55294117 3867669.83921569 39776
"240" 1285554.37254902 1367825.76078432 1210605.72549019 3863985.85882353 39138
"241" 1284737.47843137 1367773.11372549 1212956.19607843 3865466.7882353 43654
"242" 1284460.69411765 1367564.03137255 1212935.84313725 3864960.56862745 39125
"243" 1284679.76078432 1367628.41960785 1213680.12156862 3865988.30196079 40544
"244" 1283787.53333334 1367066.76470589 1212548.38039215 3863402.67843138 40551
"245" 1283625.45882353 1367161.79215687 1212701.78039215 3863489.03137255 40449
"246" 1283856.54117647 1366602.87843138 1213482.48235294 3863941.90196079 41949
"247" 1282319.89411765 1365043.87843138 1212056.43921568 3859420.21176471 44875
"248" 1281144.32156863 1364607.19607844 1210705.66666666 3856457.18431373 40608
"249" 1281323.05882353 1364618.30980393 1211022.96862745 3856964.3372549 31715
"250" 1280869.76470588 1364349.96470589 1210627.45490196 3855847.18431373 46482
"251" 1280657.06666667 1363965.93333334 1210583.16470588 3855206.16470589 43370
"252" 1281273.15686275 1364552.74509804 1211685.03529411 3857510.9372549 44201
"253" 1280759.75294118 1364350.25490196 1210772.81960784 3855882.82745098 44201
"254" 1280686.7254902 1364557.9254902 1210886.42352941 3856131.07450981 42005
"255" 1279103.07843137 1363805.71372549 1209070.15294117 3851978.94509804 34992
"256" 1277371.21176471 1362143.76078432 1207662.78039215 3847177.75294118 40567
"257" 1276356.67450981 1361792.66666667 1206596.59607843 3844745.93725491 39175
"258" 1277239.78039216 1361653.77647059 1207807.97254902 3846701.52941177 39175
"259" 1276736.55294118 1361452.23921569 1207167.77647059 3845356.56862745 33656
"260" 1277427.54901961 1361692.67843138 1207927.51372549 3847047.74117647 35644
"261" 1277040.04313726 1361547.88235295 1207729.77647058 3846317.70196079 36410
"262" 1277595.49803922 1361774.1882353 1208378.83529411 3847748.52156863 35665
"263" 1276612.88627451 1361481.34901961 1207218.85882353 3845313.09411765 35035
"264" 1277771.02745098 1361786.89803922 1208586.86274509 3848144.7882353 36358
"265" 1277330.84313726 1361554.49803922 1207941.07058823 3846826.41176471 36374
"266" 1277526.82745098 1361845.24705883 1208300.89411764 3847672.96862745 37658
"267" 1276850.45098039 1361427.29803922 1207407.21960784 3845684.96862745 40604
"268" 1277728.41176471 1361871.94117648 1208666.66274509 3848267.01568628 37709
"269" 1276628.57254902 1361969.78431373 1206976.2745098 3845574.63137255 36408
"270" 1277750.27843137 1362226.42352942 1208421.18823529 3848397.89019608 35113
"271" 1277082.42745098 1361928.57254902 1207518.25490196 3846529.25490196 36273
"272" 1277926.90980392 1362308.61960785 1208257.90196078 3848493.43137255 34999
"273" 1277598.17254902 1362011.42745098 1207897.18039215 3847506.78039216 34395
"274" 1278646.96078432 1362089.90980393 1209071.98431372 3849808.85490196 34377
"275" 1277622.94509804 1361743.69411765 1207571.63921568 3846938.27843138 34988
"276" 1278560.37647059 1361895.13725491 1208974.32549019 3849429.83921569 37820
"277" 1277943.40784314 1361787.38039216 1208034.0745098 3847764.8627451 29017
"278" 1278344.21960785 1362035.67450981 1208330.24313725 3848710.13725491 28723
"279" 1277514.56470588 1361625.62352942 1207520.1372549 3846660.3254902 0
"280" 1278310.70980392 1361587.37647059 1208413.61568627 3848311.70196079 0
"281" 1276680.74901961 1360631.01568628 1206475.21960784 3843786.98431373 0
"282" 1275820.87058824 1358352.36470589 1205724.64705882 3839897.88235294 0
"283" 1273617.40392157 1356307.98039216 1203190.22352941 3833115.60784314 0
"284" 1273512.45098039 1355583.22745098 1202971.6745098 3832067.35294118 0
"285" 1272308.23529412 1354844.4627451 1201537.2745098 3828689.97254902 0
"286" 1272595.2 1354620.43137255 1201881.39215686 3829097.02352942 0
"287" 1271727.17647059 1354210.22745098 1201053.4117647 3826990.81568628 1772
"288" 1272479.87843138 1354564.07843138 1202904.13333333 3829948.09019608 0
"289" 1271884.02352941 1355314.73725491 1204620.1490196 3831818.90980393 0
"290" 1272284.42745098 1355455.3254902 1205190.97647059 3832930.72941177 0
"291" 1271403.02745098 1354972.49411765 1204865.66666666 3831241.1882353 0
"292" 1271908.22745098 1355083.10588236 1205426.66666666 3832418 37674
"293" 1270907.34509804 1354918.9254902 1204047.05882353 3829873.32941177 28685
"294" 1272533.90588236 1354945.70196079 1206218.52941176 3833698.13725491 36391
"295" 1271969.92156863 1354261.3137255 1205206.4117647 3831437.64705883 32517
"296" 1272109.27450981 1354401.30980393 1205423.18039215 3831933.76470589 26406
"297" 1272499.40784314 1355074.74901961 1205864.88627451 3833439.04313726 0
"298" 1272852.26666667 1355368.45882353 1206396.94509804 3834617.67058824 0
"299" 1272003.16470589 1355172.63137255 1205397.44705882 3832573.24313726 0
"300" 1272003.16470589 1355172.63137255 1205397.44705882 3832573.24313726 0
