"red" "green" "blue" "tot_color" "size"
"206" 1061960.57647059 988218.91372549 695914.509803922 2746094 40590
"207" 1062694.77254902 988719.741176471 695546.77254902 2746961.28627451 39215
"208" 1063357.5372549 989007.91372549 696533.352941177 2748898.80392157 54423
"209" 1062258.48627451 989052.011764706 694141.878431374 2745452.37647059 31909
"210" 1062745.47058824 988864.62745098 694600.549019609 2746210.64705882 55291
"211" 1062985.99215686 988960.690196079 694107.066666668 2746053.74901961 55615
"212" 1063157.0627451 989301.650980392 694767.800000001 2747226.51372549 48569
"213" 1062234.37254902 988680.37254902 693125.713725491 2744040.45882353 53082
"214" 1062921.58823529 988729.380392157 694627.482352942 2746278.45098039 52822
"215" 1062382.30196078 988139.729411765 693916.760784315 2744438.79215686 49440
"216" 1062286.36470588 987992.333333333 694064.929411766 2744343.62745098 51831
"217" 1061105.12941176 987410.894117647 692858.97254902 2741374.99607843 49654
"218" 1061493.4627451 987153.290196079 693389.301960785 2742036.05490196 51332
"219" 1061224.2627451 986745.764705883 692485.674509805 2740455.70196079 47770
"220" 1061461.02352941 986582.211764706 693758.552941177 2741801.7882353 51698
"221" 1059950.07843137 986219.835294118 691325.282352942 2737495.19607843 54536
"222" 1060285.5254902 985759.035294118 692548.960784315 2738593.52156863 48864
"223" 1060570.83921569 985786.380392157 692256.835294118 2738614.05490196 50037
"224" 1060481.2745098 985483.65882353 693125.372549021 2739090.30588235 52890
"225" 1058682.59607843 984939.019607843 690502.83137255 2734124.44705882 52563
"226" 1059193.97254902 984824.701960785 691896.501960785 2735915.17647059 49440
"227" 1059399.41176471 984832.976470588 692146.513725491 2736378.90196079 47598
"228" 1059494.30588235 984388.435294118 692733.690196079 2736616.43137255 49959
"229" 1058400.8745098 984473.027450981 691389.85882353 2734263.76078432 44672
"230" 1058991.82352941 984162.333333334 693193.133333334 2736347.29019608 45537
"231" 1058915.44705882 984073.623529412 692752.784313726 2735741.85490196 52780
"232" 1059127.69019608 984289.384313725 694298.356862746 2737715.43137255 24754
"233" 1057997.23137255 984256.607843137 692428.878431373 2734682.71764706 49423
"234" 1058607.18823529 984309.811764706 693523.423529412 2736440.42352941 45920
"235" 1059107.17254902 984670.149019608 693592.474509805 2737369.79607843 50778
"236" 1059560.43529412 984586.756862745 695278.549019609 2739425.74117647 48856
"237" 1057763.06666667 984078.176470588 692905.839215687 2734747.08235294 48426
"238" 1059015.70196078 984283.305882353 694689.584313726 2737988.59215686 46629
"239" 1058936.16470588 984394.843137255 694325.988235295 2737656.99607843 50702
"240" 1058842.07843137 984079.4 694673.580392158 2737595.05882353 43297
"241" 1057354.67843137 983923.776470588 693502.380392158 2734780.83529412 43975
"242" 1057984.2745098 984085.68627451 694724.466666667 2736794.42745098 21033
"243" 1057962.84705882 983760.333333333 694262.835294118 2735986.01568628 49423
"244" 1058504.78431373 983995.635294118 694958.984313727 2737459.40392157 45413
"245" 1057349.76470588 983805.164705882 693491.827450981 2734646.75686275 21945
"246" 1058090.58431373 983714.411764706 694450.239215687 2736255.23529412 54039
"247" 1058686.13333333 983820.709803922 695149.325490197 2737656.16862745 53797
"248" 1058810.56078431 983828.270588235 695489.968627452 2738128.8 57045
"249" 1057329.71764706 983583.470588235 693135.756862746 2734048.94509804 48256
"250" 1056862.18039216 983324.258823529 692840.647058825 2733027.08627451 40351
"251" 1057849.82352941 982639.035294118 693543.768627452 2734032.62745098 27353
"252" 1058010.96078431 982411.466666667 693589.650980393 2734012.07843137 38827
"253" 1057285.65098039 982179.482352941 693049.039215687 2732514.17254902 39896
"254" 1056877.36078431 982174.14509804 691859.780392158 2730911.28627451 41979
"255" 1055867.57254902 981836.611764706 690542.101960785 2728246.28627451 45453
"256" 1055738.17254902 982084.48627451 690980.137254903 2728802.79607843 21936
"257" 1056680.1254902 982577.666666667 691947.741176471 2731205.53333333 24772
"258" 1054815.35294118 981963.509803922 689989.270588236 2726768.13333333 53520
"259" 1057286.58039216 982921.070588235 692561.047058824 2732768.69803922 16503
"260" 1056560.38431373 982784.929411765 692424.364705884 2731769.67843137 24683
"261" 1057196.69019608 982820.431372549 692007.14509804 2732024.26666667 16051
"262" 1055527.38039216 982762.517647059 691494.635294119 2729784.53333334 39196
"263" 1057214.68627451 983082.203921569 692433.450980393 2732730.34117647 60766
"264" 1056582.10980392 982905.258823529 692167.749019609 2731655.11764706 77311
"265" 1057239.95294118 983260.992156863 692116.721568629 2732617.66666667 27506
"266" 1055720.58823529 982929.360784314 690817.886274511 2729467.83529412 48054
"267" 1057230.78039216 983406.650980392 691300.549019609 2731937.98039216 14378
"268" 1056640.70980392 983303.921568627 691250.325490197 2731194.95686275 32497
"269" 1057224.95686275 983431.254901961 691376.082352942 2732032.29411765 46815
"270" 1054837.8627451 982572.623529412 688873.054901962 2726283.54117647 46745
"271" 1057446.29019608 983366.003921569 690454.368627452 2731266.6627451 41714
"272" 1056861.36470588 983510.137254902 690866.639215687 2731238.14117647 44512
"273" 1056823.18823529 983091.8 690106.478431374 2730021.46666667 37584
"274" 1055171.31764706 982493.243137255 689705.925490197 2727370.48627451 39334
"275" 1057064.43137255 982936.254901961 690900.807843138 2730901.49411765 43685
"276" 1056188.2 982606.905882353 689915.341176472 2728710.44705883 18020
"277" 1056767.71372549 982711.270588235 690644.733333335 2730123.71764706 46122
"278" 1055181.32941176 982224.607843137 689504.101960785 2726910.03921569 40452
"279" 1056784.58823529 982537.745098039 690147.31764706 2729469.65098039 45892
"280" 1056506.39607843 982505.850980392 690962.529411766 2729974.77647059 46666
"281" 1056730.61960784 982463.392156863 690527.525490197 2729721.5372549 47047
"282" 1054536.18039216 981814.803921569 688333.313725491 2724684.29803922 35675
"283" 1056550.74901961 982402.741176471 690571.952941178 2729525.44313726 0
"284" 1056095.41568627 982119.37254902 690001.00392157 2728215.79215686 33699
"285" 1056337.94117647 981981.556862745 690101.262745099 2728420.76078431 50022
"286" 1054425.66666667 981621.341176471 689057.647058824 2725104.65490196 13477
"287" 1056179.22745098 982289.576470588 690331.619607844 2728800.42352941 0
"288" 1055401.03529412 981665.952941176 689451.933333334 2726518.92156863 34623
"289" 1056146.08235294 981918.08627451 690082.898039217 2728147.06666667 45245
"290" 1054387.79215686 981229.078431373 689017.090196079 2724633.96078432 48077
"291" 1055657.36470588 981249.666666667 688981.901960785 2725888.93333333 0
"292" 1054399.16078431 980239.035294118 688590.039215687 2723228.23529412 3595
"293" 1053737.7254902 979124.678431372 688307.278431374 2721169.68235294 4439
"294" 1050794.28627451 977403.921568627 685736.65882353 2713934.86666667 0
"295" 1051780.85098039 976866.007843137 685983.152941177 2714630.01176471 0
"296" 1050304.50980392 975963.8 684940.580392158 2711208.89019608 0
"297" 1046876.78823529 972064.125490196 681353.984313726 2700294.89803922 20909
"298" 1044952.44313726 971102.482352941 680689.780392158 2696744.70588235 27495
"299" 1046092.58823529 971542.752941177 681675.905882354 2699311.24705882 17947
"300" 1046092.58823529 971542.752941177 681675.905882354 2699311.24705882 17947
